RESORT,ORDER_BY,NEXUS_ROOM_TYPE
33088,2,"S13,BCJ"
35040,3,"AKK,AOT"
39099,5,"SQ,HBD"
19062,3,"QQ,IDD"
27059,12,"K,BAQ"
34075,8,"SK,TNF"
19062,4,"SK,ICU"
83768,4,"DTT,FYN"
99044,2,"D,EMR"
41089,1,"Q,EFZ"
70203,5,"K,OCM"
41089,3,"K,EFZ"
25106,4,"WQQ,BJP"
05736,1,"SDD,GLU"
48145,4,"SQQ,AIP"
93722,1,"D,YTR"
93722,3,"TT,YVT"
10341,3,"K,SNR"
95134,3,"K,ZGR"
61100,5,"QQ,IAF"
97462,5,"TT,PCQ"
10341,7,"QQ,CQC"
05565,1,"K,NIH"
05565,2,"QQ,NIH"
36104,2,"K,DWM"
34075,7,"SDD,TNF"
24139,2,"Q,ZGV"
24139,3,"K,PHG"
62063,1,"DD,HNA"
92097,3,"D,ZYU"
39020,1,"DD,BGE"
23043,3,"QQ,NMF"
35040,5,"WQQ,ZGM"
37115,2,"QQ,NIH"
83070,5,"D,DPB"
52049,1,"Q,ZFW"
52049,3,"SQ,EJK"
15100,5,"K,ZMU"
10371,1,"QQ,BYC"
93696,7,"SQ,FSR"
93875,2,"TT,CMU"
70901,9,"TT,GZR"
93823,6,"Q,USB"
23098,4,"K,CRN"
10268,8,"QQ,BAQ"
38111,13,"SK,IBG"
90541,1,"Q,WTT"
23159,5,"SK,JMT"
23159,6,"K,AAO"
14214,2,"K,UKA"
44463,2,"QQ,HGZ"
38113,2,"K,PIT"
38113,5,"QQ,HCM"
62122,1,"QQ,PDM"
62122,2,"QQ,PEZ"
78613,10,"TT,DER"
78613,11,"SQ,BUS"
78613,12,"SQ,DER"
42038,11,"SQQ,QVS"
38113,4,"K,AYO"
38114,1,"QQ,HRF"
38114,2,"K,HRF"
38086,1,"K,HRF"
38086,2,"QQ,HRF"
05597,2,"QQ,GMJ"
05597,10,"SK,OCI"
43029,8,"QQ,URS"
33142,1,"K,IGH"
93845,4,"KTT,DEE"
10254,1,"Q,CDD"
44341,1,"Q,MXG"
41082,2,"K,QBE"
66096,1,"DD,VLG"
41082,15,"QQ,PME"
34178,5,"K,IBG"
34178,6,"K,OCI"
98222,4,"Q,JJE"
98369,8,"TT,DUX"
03074,7,"WSK,BAM"
62072,6,"K,DKQ"
32104,1,"K,HWS"
11198,1,"QQ,NIH"
32104,2,"QQ,HNA"
44463,4,"SQQ,HIX"
11198,7,"K,MWC"
54071,3,"K,DKH"
95464,3,"TT,DMJ"
44341,5,"QQ,MXG"
44341,2,"Q,MXF"
44341,6,"QQ,MXF"
44341,3,"K,MXF"
44341,4,"K,MXG"
99509,6,"Q,NSM"
41098,6,"QQ,CQC"
06114,1,"QQ,ZVN"
06114,2,"K,ZVN"
06114,3,"K,ZVP"
06114,7,"Q,ZVN"
84090,3,"TT,NIX"
05448,2,"QQ,MCI"
18113,7,"WQQ,BPO"
39080,9,"Q,BAQ"
30023,8,"K,EGF"
34075,11,"SDD,XFR"
44683,3,"QQ,GOX"
95291,4,"TT,HVB"
78613,3,"Q,STN"
78613,4,"TT,STN"
78613,5,"Q,BUS"
78613,6,"TT,BUS"
95291,5,"SQ,HVL"
16103,2,"K,VAM"
48021,6,"Q,BAM"
48021,7,"K,BAM"
48021,8,"QQ,BAM"
78613,7,"Q,EXE"
78613,8,"TT,EXE"
78613,9,"Q,DER"
05558,2,"QQ,NHD"
10398,8,"K,KQJ"
36137,1,"K,MCI"
03074,8,"WK,CNC"
36137,4,"SQQ,RYK"
97261,10,"QT,FHD"
95086,1,"T,STN"
95086,3,"TT,STN"
17127,9,"QQ,DMO"
05402,1,"K,NQI"
05402,3,"QQ,NQI"
70132,2,"K,NSM"
05694,4,"Q,YJB"
95103,6,"TT,SCA"
17127,10,"K,MRS"
83925,1,"D,AXX"
14172,4,"QQ,LAF"
24099,10,"QQ,HMD"
88226,6,"SK,HQS"
78033,3,"Q,CMD"
77120,2,"Q,PEG"
83768,1,"D,SNN"
83768,2,"TT,SNN"
83768,3,"D,NPB"
95464,5,"TT,DMM"
61100,13,"WK,OCI"
05623,2,"K,JAY"
05623,4,"SK,VOR"
44624,5,"SK,DWE"
44624,2,"SK,QHA"
47117,3,"QQ,KUM"
70189,4,"DD,EZS"
37127,1,"QQ,WNT"
37127,2,"K,OWL"
37127,4,"SQQ,ROT"
05623,1,"Q,VDY"
70189,2,"K,EZS"
83648,4,"QT,AUV"
24143,6,"WK,CQC"
13044,6,"SK,JIM"
13044,7,"SK,FPO"
29081,1,"K,LMF"
44653,11,"K,BAQ"
44653,13,"SK,BAQ"
44203,14,"K,CQC"
89118,1,"T,HJB"
33166,3,"SQQ,QCJ"
93616,1,"Q,FDN"
44203,15,"K,BAC"
44203,1,"DD,CQC"
93616,5,"Q,FEM"
93702,1,"Q,FLS"
62135,2,"SQ,NTU"
62135,6,"K,LGR"
95468,7,"K,DWP"
23085,8,"QQ,BAQ"
95468,1,"Q,DWN"
93702,4,"K,FMT"
93529,3,"K,ITE"
98347,6,"Q,ELY"
45016,6,"QQD,DTY"
30023,9,"SK,EGE"
44637,5,"K,BCY"
44524,5,"K,BAQ"
44637,1,"K,MLG"
44637,6,"K,VUC"
44637,7,"K,VUD"
28075,2,"K,GED"
28075,4,"SK,PBW"
05326,18,"K,BAM"
05326,21,"QQ,BAM"
83959,7,"DT,FYN"
44637,4,"KK,MLG"
44637,8,"KK,VUD"
70405,2,"DD,EDB"
95092,4,"D,CGB"
52048,1,"QQ,NBP"
70901,2,"TT,NSM"
70901,8,"TTT,RNB"
13050,3,"QQ,VMF"
13050,4,"SQQ,VMF"
89118,5,"SD,HJD"
05377,1,"K,RZK"
05377,2,"QQ,RZK"
89118,3,"D,HJI"
50056,6,"SK,HNK"
93437,1,"D,IBX"
93437,4,"QTT,ICD"
23162,7,"Q,BAQ"
39143,1,"QQ,NBP"
10168,5,"K,HSA"
21028,4,"K,BAM"
38103,2,"K,HSL"
19010,12,"QQ,BAM"
32108,9,"SK,BJP"
07021,2,"K,CRA"
11164,3,"K,NIH"
98204,3,"Q,CSX"
05271,8,"Q,GPA"
05271,10,"K,GUD"
05271,7,"QQ,GPA"
78535,3,"TT,NDF"
15114,2,"QQ,OAQ"
28075,6,"K,LKC"
22061,1,"Q,IJU"
22061,3,"DD,IJU"
15069,4,"QQ,BAQ"
15069,5,"QQ,BAM"
70165,7,"DD,DCT"
24091,13,"K,BJP"
24091,14,"K,CQC"
70164,1,"SK,XXK"
70164,3,"D,XXK"
61077,10,"QQ,EJX"
24091,15,"SK,HOZ"
37113,7,"K,BAQ"
19123,11,"SK,UJM"
03154,3,"K,CMV"
32111,4,"K,BAM"
20009,3,"K,LED"
32111,5,"K,BAQ"
43111,7,"Q,ZNC"
20009,5,"SK,JTL"
44576,6,"WQQ,CQC"
44576,7,"WSK,CQC"
44576,8,"WK,CQC"
10168,11,"K,BAQ"
10314,2,"QQ,NRM"
33029,3,"K,NSS"
39067,5,"K,SFJ"
61040,12,"QQ,VUO"
25094,2,"QQ,YXN"
25094,1,"K,YXN"
93747,5,"SK,XPV"
41075,2,"K,NIH"
10314,5,"K,BAQ"
83907,5,"SK,NSG"
14214,5,"WK,ZGM"
07016,6,"K,BAQ"
95441,2,"TT,DQD"
95441,3,"K,DQF"
94232,4,"K,XRF"
37081,3,"DD,ZWE"
92945,2,"TT,RNB"
23166,8,"WK,CQC"
16103,3,"QQ,GSG"
10269,6,"QQ,YBW"
19123,9,"WK,BAQ"
25059,7,"K,BAM"
25059,8,"K,BAQ"
25059,9,"K,BJK"
61096,1,"QQ,BPX"
32111,6,"K,VCB"
61096,6,"K,QZF"
61096,7,"QQ,BVN"
96069,4,"D,WMJ"
05433,9,"K,HOZ"
97434,8,"SL,DWJ"
29082,2,"K,NII"
29082,1,"Q,NII"
38099,5,"SK,UPC"
29082,3,"QQ,NTI"
62067,2,"QQ,YCO"
83976,4,"DT,FYN"
93533,2,"D,DZE"
55014,4,"SK,DOV"
95464,1,"Q,DMH"
11228,1,"QQ,NBP"
88181,4,"TT,CQO"
05755,4,"SJ,DLF"
98091,3,"TT,ZPS"
77587,3,"SQ,CCW"
98305,6,"SK,ZRL"
10212,3,"K,HNB"
10360,4,"K,HOZ"
10268,1,"QQ,ING"
10285,4,"K,CQC"
93854,1,"K,CQZ"
97261,4,"AQ,EFA"
90740,1,"SK,EGA"
93874,1,"T,KNZ"
36104,1,"QQ,GMH"
92939,2,"D,JKQ"
52049,4,"SQQ,EJL"
11045,8,"DD,BAM"
83326,5,"DTT,SNN"
83326,4,"DT,GUV"
03074,5,"SK,DBV"
43122,2,"K,HRF"
44752,2,"QQ,AQN"
29082,4,"SQQ,EMK"
44729,5,"SQQ,HRZ"
44725,2,"QQ,ONA"
43122,3,"SK,PPQ"
43122,4,"SQQ,COM"
52045,8,"SKQ,MRS"
96093,4,"D,KDB"
44737,8,"SK,EHA"
44737,12,"WQQ,BAQ"
44737,13,"WSK,OCI"
15069,3,"K,CIL"
52045,5,"K,YMT"
44596,5,"K,CEK"
10341,4,"SK,FXX"
05703,3,"QQ,IOZ"
77721,6,"K,ZKW"
19123,12,"QQ,PKH"
17013,6,"WQ,CNC"
95424,2,"Q,QBG"
15105,3,"SQ,ZIR"
65013,9,"QQ,DXP"
05703,6,"K,BAM"
43111,3,"K,WIT"
43111,1,"K,WIE"
43111,2,"QQ,WIE"
32102,2,"K,BKT"
43111,4,"QQ,WIT"
93776,3,"SQ,WDF"
52049,6,"WQ,BAM"
54048,7,"WK,BAM"
44647,11,"QQQ,ELN"
16083,7,"Q,BAQ"
21041,1,"D,BAQ"
21041,2,"D,BAM"
37019,9,"DD,UYD"
73048,2,"D,MOT"
05617,5,"K,GIK"
15068,8,"QQ,CQC"
15068,7,"QQ,BJP"
61057,6,"SK,ILU"
99044,9,"D,UBL"
62063,3,"SDD,UDK"
93807,3,"K,BPR"
41089,2,"QQ,EFZ"
78018,5,"K,SVJ"
18103,7,"K,BJP"
44615,7,"K,BAQ"
44615,8,"K,BAM"
41089,4,"K,EGI"
67016,1,"Q,IWJ"
43003,8,"QQ,BJK"
95103,3,"T,SAJ"
47149,6,"WK,CNC"
88210,5,"T,GUO"
97369,7,"QTT,GQF"
37129,3,"SK,GJL"
32112,4,"K,FGE"
50107,13,"K,CQC"
83991,4,"D,AUV"
62135,1,"QQ,SGW"
39101,3,"KT,LQW"
39101,7,"QQ,UDW"
39101,9,"K,EYV"
93532,3,"Q,GDE"
65013,10,"QQ,DXO"
83535,6,"K,FYN"
99049,1,"D,OLO"
99049,13,"D,OKR"
15068,6,"K,BJP"
22040,6,"Q,BAQ"
50023,8,"DD,HWI"
10415,1,"QQ,NBP"
45059,8,"QQ,BJP"
92725,6,"SD,FCY"
83816,5,"DT,WWX"
23172,7,"WQQ,BAM"
23172,8,"WQQ,BAQ"
51073,7,"WSK,GUJ"
44477,8,"K,BAM"
44477,7,"K,CJI"
44477,9,"QQ,BAQ"
05555,2,"QQ,NHD"
13047,7,"K,BAM"
18082,3,"QQ,AFQ"
99044,8,"D,INE"
44712,6,"WK,BAQ"
65003,3,"QQ,IZU"
92579,7,"STT,EDO"
05063,5,"Q,BAM"
25104,6,"WQQ,ZUA"
83465,5,"SD,FRZ"
21052,2,"K,MCI"
21052,3,"SK,HSL"
21052,5,"K,BJP"
52050,1,"QQ,ZFW"
92579,6,"TT,ZMZ"
70406,3,"QQ,EBS"
44709,1,"K,PWG"
44709,9,"WK,BAQ"
44709,10,"WQQ,CNC"
62059,1,"K,DPM"
07012,4,"K,DSU"
10414,4,"QQ,AFD"
44555,11,"K,BAM"
44555,10,"K,BAQ"
06181,5,"SK,PGY"
10250,10,"K,EOJ"
42041,9,"K,PCA"
39090,5,"K,CNC"
81014,3,"K,FGY"
81014,4,"TT,FGY"
89900,1,"Q,DAC"
89900,2,"Q,NDA"
89900,6,"SK,DAC"
89900,7,"SK,NDA"
89900,4,"TT,DAC"
89900,5,"TT,NDA"
93731,1,"Q,JJN"
77721,7,"2S3,ZLW"
88213,2,"T,KQE"
78001,1,"D,PTZ"
78001,2,"TT,PTZ"
83654,7,"D,NPQ"
44752,3,"SK,CGQ"
83654,1,"T,SNN"
91207,1,"T,RIW"
91207,3,"D,RIW"
36124,5,"WQ,BJP"
44752,6,"K,NUW"
26180,3,"SK,FQL"
91207,4,"Q,RIW"
32114,6,"WQQ,BAQ"
95341,4,"D,PIG"
31056,7,"DD,BAQ"
91207,5,"TT,RIW"
66126,1,"K,DFS"
44727,5,"WK,CQC"
31056,6,"K,BAQ"
44727,6,"WQQ,CQC"
44705,1,"SK,GGJ"
73103,1,"T,GKO"
73103,3,"D,GKO"
88148,3,"TT,EKO"
88148,4,"STT,EXO"
03059,6,"SKQ,KJA"
14216,4,"WK,BAQ"
31056,4,"SK,SNM"
77703,4,"TT,ENJ"
95275,3,"D,RSA"
10314,4,"K,BAM"
93641,3,"TT,ECD"
10341,2,"QQ,OHM"
81026,1,"K,RJB"
26157,5,"DD,BAQ"
41096,7,"K,ZGM"
06179,1,"K,MPC"
26033,4,"K,JPE"
98351,4,"K,QUX"
88216,4,"TT,SOJ"
38098,9,"K,DNQ"
29078,3,"QQ,DMW"
33146,2,"DD,LLN"
14191,7,"SK,PGR"
98219,5,"TTT,CRH"
05031,4,"Q,HCM"
62135,8,"WQ,CQC"
66126,2,"QQ,DFS"
95324,2,"DTT,LPJ"
33050,3,"SK,KNH"
93574,1,"D,YIB"
93578,1,"Q,YVO"
32112,3,"K,CMI"
32114,3,"K,YHJ"
62059,2,"QQ,DPM"
84207,7,"TT,NDX"
95103,4,"D,SCA"
84207,8,"D,DOT"
61092,2,"K,GGM"
93578,3,"Q,YVZ"
05360,6,"QQ,BAM"
70197,3,"QQ,ZLL"
93454,6,"D,LLW"
14217,4,"K,QOQ"
75413,1,"K,DFA"
62076,9,"SK,RVB"
88151,2,"D,VZW"
93037,3,"Q,IAW"
93037,2,"TT,NUP"
44637,2,"SK,ICU"
61098,1,"QQ,NSA"
48122,2,"K,AOL"
93366,3,"Q,XVY"
05625,8,"SK,IBG"
44665,1,"K,EVE"
93454,2,"Q,ICO"
93366,1,"TT,CFN"
93366,6,"Q,OVX"
72064,4,"SDT,JJZ"
92939,1,"TT,JKQ"
83507,11,"D,NXE"
97465,7,"K,DXC"
75413,4,"SK,ARS"
19123,6,"QQ,NQI"
50085,1,"QQ,FTX"
98327,5,"QT,KWU"
92731,1,"TT,MGA"
51073,5,"WK,CQC"
51073,9,"WQQ,BJP"
51073,11,"SQQ,GUJ"
62059,7,"Q,DPG"
92722,4,"T,OTL"
93696,1,"Q,SRR"
93696,6,"Q,SSB"
93490,4,"TT,SUP"
62075,6,"Q,PPT"
37130,13,"WS2,OCI"
26174,1,"QQ,UAH"
62025,7,"K,QSL"
05031,1,"K,HCM"
11123,11,"QQ,CRR"
99812,12,"D,GBT"
95478,1,"T,DCJ"
99812,14,"D,QWS"
54071,2,"QQ,APN"
05625,7,"K,BAM"
24099,9,"QQ,BAM"
90912,6,"VE,DLA"
98332,3,"TT,AOX"
93669,1,"Q,QRT"
93669,3,"TT,OBR"
03136,5,"QQ,VKE"
93527,1,"D,EIZ"
97465,6,"AK,DXE"
88201,2,"Q,ETI"
62130,11,"SA,DXR"
83676,2,"D,SNN"
83676,3,"TT,SNN"
83676,4,"D,NDX"
44620,5,"SK,BPO"
92731,2,"K,MGA"
05348,6,"CKQ,DYQ"
25106,7,"WK,BJP"
05755,5,"SE,DLJ"
83939,1,"T,DAW"
83721,2,"TT,WNR"
83721,4,"D,YKQ"
98325,3,"TT,CWC"
84217,4,"D,NUP"
83776,5,"D,NXE"
83776,6,"D,FYN"
83484,5,"K,NPB"
24099,3,"K,LWG"
75413,2,"K,ZBQ"
36154,6,"SK,BAM"
75413,3,"K,ULL"
36154,7,"SK,BAQ"
78529,2,"D,SMI"
99808,6,"TT,XXD"
10394,1,"K,CNW"
10394,2,"DD,CNW"
83907,6,"DT,FYN"
93844,2,"K,DAK"
93844,5,"SK,JBS"
18111,2,"K,UXU"
18111,3,"SK,UXU"
55064,5,"Q,GDN"
52046,8,"SQ,GPP"
18111,8,"WK,GUJ"
99524,10,"D,DOR"
83907,10,"D,TIJ"
83907,11,"TT,TIJ"
93817,5,"QTT,OZM"
92112,3,"TT,WKV"
99524,11,"DD,JUM"
18111,4,"SQQ,UXU"
18111,10,"WSK,GUJ"
04118,2,"SK,DYY"
75601,5,"K,CSY"
35040,4,"WK,ZGM"
84247,1,"D,SNN"
18111,5,"K,CRL"
18111,6,"SK,CRL"
11123,3,"K,CRR"
03117,6,"SKQ,CTD"
62059,5,"K,DPN"
93212,8,"QTT,IKA"
93843,5,"SK,SAX"
30017,7,"QQ,BPO"
30017,8,"K,BPO"
61005,3,"SQQ,LJG"
99808,2,"Q,EMR"
99808,7,"K,ZKA"
03117,8,"SQQ,CTC"
03117,12,"SK,CTM"
05741,2,"QQ,QSG"
05741,1,"K,ZTY"
05741,3,"SK,HPM"
05741,5,"WSQ,WDH"
30017,2,"QQ,NHD"
61005,4,"SK,LJJ"
61005,7,"SQ,LJK"
45091,1,"K,WNT"
45091,4,"WQQ,ZUA"
45091,3,"WK,ZUA"
24140,11,"K,AVH"
15085,4,"K,WHN"
45040,1,"QQ,NIH"
95526,1,"Q,GTW"
38147,12,"Q,PZC"
93642,1,"Q,DRW"
98120,4,"Q,NXY"
95526,3,"TT,GUL"
75152,6,"SK,KMC"
99043,1,"K,EKN"
51060,3,"KQ,LNW"
93859,2,"Q,ALZ"
14199,1,"K,IJU"
10401,1,"K,VNU"
93859,5,"K,DBA"
62135,5,"SK,STV"
05397,7,"K,WAC"
10401,5,"K,CQC"
05397,10,"K,EBQ"
05397,9,"QQ,WAC"
99529,2,"TT,JUA"
51060,2,"QQ,LNY"
51060,1,"QQ,NIH"
42054,7,"WSK,OCI"
55075,4,"WK,GZK"
44650,2,"K,KQU"
47142,5,"QQ,ZGT"
77119,14,"QQ,GJQ"
51060,4,"K,NIH"
51060,6,"K,LNY"
30028,1,"QQ,GCT"
36144,10,"Q,CQC"
81002,5,"TT,NSS"
23173,1,"SK,JVW"
06108,3,"K,PMV"
17138,5,"QQ,OWK"
05397,5,"K,WAD"
36144,11,"Q,CPL"
66019,4,"QQ,MZS"
93874,5,"TT,LLW"
10408,11,"Q,YGU"
81043,1,"T,FYT"
81043,2,"TT,FYT"
44763,1,"QQ,NBP"
15104,3,"SK,LLS"
15104,4,"SQQ,LLS"
11175,3,"K,EAL"
21038,7,"DD,BAQ"
05572,7,"K,TJW"
15111,1,"QQ,PCH"
34143,9,"SQQ,CPG"
03002,5,"QQ,BAG"
97369,5,"Q,RKB"
22064,3,"WK,BAM"
83956,7,"SK,OSP"
50115,6,"SK,UMW"
83956,11,"D,OVQ"
98080,1,"T,GVU"
95488,6,"DTT,ZQU"
38139,7,"K,RSE"
10398,3,"SK,NON"
22061,6,"Q,BAG"
22061,8,"DD,CQC"
03116,4,"QQ,BAQ"
77119,4,"TT,RVQ"
98307,7,"SQT,PLV"
61033,5,"Q,KZL"
61033,7,"SQ,TIB"
62117,5,"K,HJN"
62117,6,"K,HNS"
05391,4,"SKQ,NHD"
05391,1,"K,NCH"
05391,2,"QQ,NCH"
18110,4,"QQ,USN"
83062,1,"T,SNN"
83062,2,"D,SNN"
44451,7,"QQ,ENY"
52031,5,"WQQ,CNC"
83062,3,"TT,SNN"
98166,8,"TTT,TAY"
66016,5,"QQ,WRE"
93394,8,"QTT,UTR"
66016,1,"Q,WRE"
99363,1,"K,QRL"
48129,1,"K,WNF"
99363,2,"TT,QRL"
99363,7,"TT,XUU"
95103,5,"K,GNX"
39137,4,"WQ,BAM"
39137,5,"WQQ,BAM"
78035,4,"D,LKX"
98345,1,"Q,CSX"
17138,1,"K,OWK"
98345,2,"TT,CSX"
98345,3,"Q,DQB"
98345,4,"Q,NXL"
88158,3,"D,MVW"
93813,6,"QTT,PJZ"
99049,3,"TT,EQD"
89403,6,"K,GST"
77108,5,"K,HYK"
93819,4,"TT,GQL"
06188,10,"KQQ,ORZ"
19115,3,"K,PBY"
19115,4,"K,CQC"
83735,2,"TT,NMN"
44762,1,"QQ,NBP"
62079,2,"QQ,UOH"
62079,5,"QQ,UOD"
93563,1,"Q,RNB"
52052,1,"QQ,NBP"
42054,3,"SQQ,RXF"
44558,3,"SK,EZB"
44558,2,"QQ,WRH"
15078,8,"QQ,BAQ"
92097,2,"T,ZYU"
92097,1,"TT,ZYU"
97207,7,"AKK,GCI"
88168,2,"D,YYY"
88168,4,"TT,YYY"
88168,1,"T,YYY"
88168,3,"Q,BUD"
83873,15,"SQ,WJF"
38147,4,"Q,EUW"
81017,9,"K,FWI"
06169,8,"K,MZA"
05444,3,"QQ,PUZ"
05364,7,"QQ,BJP"
05364,6,"DD,BJP"
81017,12,"TT,FWQ"
97374,2,"Q,FZU"
61075,1,"QQ,ASZ"
05488,4,"SQQ,KXM"
84245,5,"SQ,FJO"
05673,1,"K,FDU"
97462,8,"AB,GTI"
45040,2,"QQ,LMX"
14199,6,"K,SHY"
95526,2,"TT,GUG"
14185,3,"KK,ASZ"
44549,8,"K,BAM"
11173,3,"QQ,PUZ"
14205,7,"SK,HQX"
85483,3,"TT,FGH"
85483,4,"K,FFX"
98134,2,"TT,QRT"
44579,6,"SK,PMA"
44742,7,"WSK,BNN"
44574,1,"K,DOC"
66036,10,"K,AZN"
93456,3,"D,TME"
66036,8,"K,ICB"
16085,8,"QQ,ZFG"
62024,3,"Q,GDR"
16085,7,"QQ,AFQ"
16085,2,"K,GFA"
44451,9,"SK,DCY"
83889,5,"DTT,FYN"
91400,3,"TT,LKL"
91400,5,"SK,LKW"
96092,6,"K,DFY"
97270,8,"Q,EAT"
39134,4,"SK,VAV"
03165,4,"SK,BBN"
38161,9,"Q,FND"
93394,1,"D,ULO"
03165,6,"WSK,IBG"
98103,2,"T,CSX"
62024,2,"WQ,GDO"
05459,9,"K,BJP"
54108,3,"K,LWT"
99525,3,"D,GMX"
99525,9,"SDT,GMX"
38164,7,"Q,OCI"
44595,6,"SK,OQT"
24145,1,"QQ,GNC"
24145,11,"WQS,IBG"
16085,5,"QQ,YBU"
05575,3,"SK,NMW"
16085,6,"K,YBU"
16085,9,"K,ZFG"
16085,4,"K,YBY"
39134,7,"WK,BAQ"
39134,8,"WK,BAM"
90862,2,"KT,FHD"
52059,4,"QQ,FBI"
93602,1,"D,TOH"
89115,2,"D,RJY"
44745,14,"WS2,FKH"
42004,4,"QQ,SNH"
42004,1,"S23,HRF"
42004,3,"K,HRF"
84253,11,"K,VVN"
77579,2,"K,AER"
15116,1,"QQ,HCM"
33029,6,"SKD,VPZ"
55054,2,"DD,LLV"
85451,9,"Q,PKX"
85451,13,"SQT,JRP"
97390,4,"QTT,NYD"
66065,13,"SDD,KXN"
39088,4,"K,OIT"
66065,12,"SQQ,MNX"
45059,1,"QQ,HNA"
11213,1,"Q,FAG"
45059,2,"K,EMK"
45059,3,"QQ,TIB"
03165,7,"WSK,OCI"
93852,6,"K,WEL"
92931,3,"Q,JJN"
61094,4,"SK,ZOI"
10408,3,"K,ANI"
44684,4,"K,BJP"
45071,5,"SQQ,LKM"
88063,4,"TT,WRA"
18085,7,"SK,DYX"
31044,3,"SK,HJN"
97390,2,"K,SNP"
92931,2,"D,JCR"
10408,8,"Q,OMF"
05386,1,"K,GIM"
05386,3,"QQ,GIZ"
50139,9,"K,CQC"
50139,10,"K,UOM"
50139,12,"QQ,CQC"
17144,2,"K,BXO"
05472,12,"SDD,MYG"
61040,1,"Q,YLA"
61040,2,"QQ,YLA"
61040,3,"K,YLA"
03163,5,"K,UBX"
98261,3,"Q,UGV"
78720,6,"TT,EXE"
66036,13,"DD,MLC"
83792,3,"D,NUP"
51070,3,"QQ,OHR"
83757,3,"DT,FVQ"
51048,5,"QQ,BJP"
66036,9,"S23,AZP"
61085,7,"QQ,BAM"
17134,7,"QQ,BAM"
06188,2,"K,LMN"
32105,7,"SK,GQY"
44184,2,"K,AUA"
44653,6,"SK,LZP"
44653,8,"SQQ,LZP"
05644,6,"SK,FTK"
05644,4,"SQQ,FLV"
93079,2,"TT,IGU"
06103,1,"K,RTB"
05469,1,"Q,NIH"
05469,3,"QQ,NIH"
88211,7,"K,PKE"
43162,4,"QQ,HCH"
43162,6,"SK,LVM"
02018,6,"SK,NHK"
43162,7,"SQQ,PHR"
43162,5,"K,RDJ"
44653,2,"SK,YTM"
32076,1,"QQ,NTI"
97393,2,"QT,GSD"
14212,2,"K,IQS"
84256,3,"D,NUP"
95519,3,"D,FFE"
32076,2,"K,NTI"
90466,7,"AB,FJE"
30025,6,"QQ,EDI"
55082,8,"WQ,BAM"
93868,1,"Q,SNN"
88181,5,"K,WMJ"
38170,22,"K,PEH"
97393,4,"SF,GSE"
67019,5,"SQQ,HIN"
05522,1,"K,EAE"
05522,2,"QQ,EAE"
05522,3,"SK,XGB"
05522,5,"SK,XGT"
05522,4,"SQQ,XGB"
93571,3,"D,YVT"
44044,9,"QQQ,MMO"
32093,2,"K,QHI"
45092,12,"WK,KQN"
02018,5,"SK,GCL"
51004,16,"SV,GJY"
47108,4,"QQ,SHH"
47108,2,"QQ,NIH"
47108,3,"K,SHH"
47108,1,"K,NIH"
47108,5,"K,LNO"
76963,5,"K,RPY"
37091,1,"K,NIH"
37091,2,"QQ,NIH"
37091,3,"K,ILT"
39120,8,"K,HJN"
55010,5,"SK,TNP"
39120,9,"K,JHC"
19094,1,"QQ,GNC"
19094,2,"K,GNC"
84245,6,"T,SNN"
42054,5,"WK,ZGM"
42054,8,"WS2,OCI"
03149,3,"QQ,ASZ"
78662,11,"Q,GLX"
17136,2,"QQ,AQN"
17136,1,"K,AQN"
17136,3,"SK,ETT"
17136,5,"K,ARH"
28072,7,"K,GSF"
61040,6,"SK,MNG"
97360,3,"AO,GQU"
06188,3,"QQ,LMN"
48045,4,"Q,JQY"
48045,8,"QQ,JQY"
44667,5,"K,RHD"
14129,3,"QQ,RNH"
14129,1,"K,WHA"
84054,7,"SK,HDZ"
06188,5,"SK,GVF"
26171,2,"QQ,YJB"
88187,2,"T,XUZ"
88187,6,"TT,XUZ"
43179,4,"SDD,ZPH"
88187,7,"K,JZQ"
44592,5,"SK,BAQ"
14157,4,"K,OUY"
45023,2,"QQ,DHQ"
05326,16,"SQQ,IPC"
19113,3,"SK,DYR"
04109,2,"QQ,HCM"
04109,9,"QQ,HCG"
04109,1,"K,HCM"
11190,5,"SQQ,HRF"
11190,1,"QQ,HRF"
11190,2,"SK,YLD"
11190,3,"SK,EMK"
48045,1,"Q,MPC"
38172,3,"K,SHY"
05715,6,"WSK,IBG"
44464,5,"SQQ,QNT"
77702,6,"TTT,VQU"
97390,7,"KT,SNP"
05644,1,"SK,DWM"
44679,8,"SDD,IBG"
10389,4,"SK,ROB"
62122,9,"SK,PGI"
90343,1,"Q,FIV"
90343,5,"QQ,FIZ"
66086,4,"K,GWP"
94235,2,"Q,FVO"
76008,1,"SQ,CFJ"
39120,5,"Q,NIH"
11190,4,"SK,MIV"
93598,8,"D,GNU"
47130,3,"SK,TMJ"
47130,2,"SK,TMI"
39120,6,"Q,SHH"
39120,7,"QQ,SHH"
05182,3,"DD,UBN"
05182,1,"K,UBN"
05182,2,"QQ,UBN"
95292,3,"SK,GPI"
05182,6,"K,UBT"
05182,7,"Q,UBQ"
05182,4,"K,UBC"
05206,10,"SK,MSW"
05206,11,"SDD,MSW"
05206,13,"S22,MTR"
05206,3,"DD,MSP"
05206,1,"Q,MSP"
05206,2,"K,MSP"
34071,1,"K,TPM"
06193,1,"QQ,BXO"
06193,6,"WQQ,BPO"
05610,5,"QQ,MEW"
05431,8,"QQ,BAQ"
